turn, p0Score, p1Score, p0Copper, p0Silver, p0Gold, p0Estate, p0Duchy, p0Province, p0Curse, p0Woodcutter, p0Gardens, p0Festival, p0Moneylender, p0Smithy, p0Village, p0Market, p0Laboratory, p0Witch, p0Remodel, p0Bureaucrat, p0Thief, p1Copper, p1Silver, p1Gold, p1Estate, p1Duchy, p1Province, p1Curse, p1Woodcutter, p1Gardens, p1Festival, p1Moneylender, p1Smithy, p1Village, p1Market, p1Laboratory, p1Witch, p1Remodel, p1Bureaucrat, p1Thief
1, 3, 3, 7, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 3, 3, 7, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
3, 3, 3, 7, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
4, 3, 3, 7, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
5, 3, 3, 7, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
6, 2, 3, 7, 4, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
7, 1, 3, 7, 4, 3, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
8, 0, 3, 7, 4, 4, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
9, -1, 9, 7, 5, 4, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
10, -1, 9, 7, 5, 5, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
11, -1, 15, 7, 6, 5, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 2, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
12, -2, 15, 7, 6, 6, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
13, -2, 17, 7, 6, 7, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 3, 3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
14, -2, 17, 7, 6, 8, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 4, 3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
15, -2, 17, 7, 6, 9, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 5, 3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
16, 0, 23, 7, 6, 9, 3, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 5, 3, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
17, 3, 24, 7, 6, 9, 3, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 5, 3, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
18, 5, 27, 7, 6, 9, 3, 0, 0, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 5, 3, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
19, 11, 30, 7, 6, 9, 3, 0, 1, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 3, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
20, 14, 36, 7, 6, 9, 3, 0, 1, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 3, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
21, 15, 39, 7, 6, 9, 4, 0, 1, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 3, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
22, 18, 42, 7, 6, 9, 4, 1, 1, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 3, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
23, 25, 45, 7, 6, 9, 4, 2, 1, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 3, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
24, 31, 48, 7, 6, 9, 4, 2, 2, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 3, 3, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
25, 34, 51, 7, 6, 9, 4, 3, 2, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 3, 4, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
26, 33, 61, 7, 6, 9, 4, 3, 2, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 3, 4, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
27, 36, 62, 7, 6, 9, 4, 4, 2, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 4, 4, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
28, 37, 63, 7, 6, 9, 5, 4, 2, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 5, 4, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
29, 38, 64, 7, 6, 9, 6, 4, 2, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 6, 4, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
30, 44, 64, 7, 6, 9, 6, 4, 3, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 5, 6, 4, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0
