turn, p0Score, p1Score, p0Copper, p0Silver, p0Gold, p0Estate, p0Duchy, p0Province, p0Curse, p0Woodcutter, p0Gardens, p0Festival, p0Moneylender, p0Smithy, p0Village, p0Market, p0Laboratory, p0Witch, p0Remodel, p0Bureaucrat, p0Thief, p1Copper, p1Silver, p1Gold, p1Estate, p1Duchy, p1Province, p1Curse, p1Woodcutter, p1Gardens, p1Festival, p1Moneylender, p1Smithy, p1Village, p1Market, p1Laboratory, p1Witch, p1Remodel, p1Bureaucrat, p1Thief
1, 3, 3, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 3, 3, 8, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 3, 3, 8, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 3, 3, 8, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 3, 8, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 7, 5, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 3, 3, 8, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 7, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 3, 3, 8, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 7, 6, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 3, 3, 8, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 7, 7, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 3, 3, 8, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 8, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 3, 3, 8, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 8, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11, 9, 2, 8, 7, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12, 9, 1, 8, 8, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 3, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13, 15, 1, 8, 8, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 4, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14, 15, 1, 8, 10, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 5, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15, 21, 1, 8, 10, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, 21, 2, 8, 10, 1, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17, 23, 6, 8, 10, 1, 3, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 27, 8, 8, 10, 1, 3, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, 30, 14, 8, 10, 1, 3, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 0, 1, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, 33, 17, 8, 10, 1, 3, 0, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 0, 1, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 36, 23, 8, 10, 1, 3, 1, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 0, 2, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 42, 28, 8, 10, 1, 3, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 0, 3, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, 45, 31, 8, 10, 1, 3, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 1, 3, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, 46, 34, 8, 10, 1, 4, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 2, 3, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, 49, 40, 8, 10, 1, 4, 3, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 3, 3, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, 52, 46, 8, 10, 1, 4, 4, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 9, 6, 3, 3, 4, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
